code,name,country_name,lat,lon,timezone
SBSC,RIO DE JANEIRO/SANTA CRUZ,Brazil,,,
SBSJ,SAO JOSE DOS CAMPOS/PROFESSOR URBANO ERNESTO STUMPF,Brazil,,,
SBSL,SAO LUIS/MARECHAL CUNHA MACHADO,Brazil,,,
SBSM,SANTA MARIA/SANTA MARIA,Brazil,,,
SBSN,SANTAREM/MAESTRO WILSON FONSECA,Brazil,,,
SBSP,SAO PAULO/CONGONHAS,Brazil,,,
SBSR,SAO JOSE DO RIO PRETO/SAO JOSE DO RIO PRETO,Brazil,,,
SBST,GUARUJA/BASE AEREA DE SANTOS,Brazil,,,
SBSV,SALVADOR/DEPUTADO LUIS EDUARDO MAGALHAES,Brazil,,,
SBTC,UNA/HOTEL TRANSAMERICA,Brazil,,,
SBTE,TERESINA/SENADOR PETRONIO PORTELLA,Brazil,,,
SBTF,TEFE/TEFE,Brazil,,,
SBTK,TARAUACA/TARAUACA,Brazil,,,
SBTT,TABATINGA/TABATINGA,Brazil,,,
SBUA,SAO GABRIEL DA CACHOEIRA/SAO GABRIEL DA CACHOEIRA,Brazil,,,
SBUF,PAULO AFONSO/PAULO AFONSO,Brazil,,,
SBUG,URUGUAIANA/RUBEM BERTA,Brazil,,,
SBUL,UBERLANDIA/TEN CEL AV CESAR BOMBONATO,Brazil,,,
SBUR,UBERABA/MARIO DE ALMEIDA FRANCO,Brazil,,,
SBUY,COARI/URUCU,Brazil,,,
SBVH,VILHENA/VILHENA,Brazil,,,
SBVT,VITORIA/EURICO DE AGUIAR SALLES,Brazil,,,
SBYS,PIRASSUNUNGA/CAMPO FONTENELLE,Brazil,,,
SCAR,ARICA/AP CHACALLUTA,Chile,-18.34861111111111,-70.3386111111111,
SCAT,CALDERA/AD DESIERTO DE ATACAMA,Chile,-27.261666666666667,-70.77916666666667,
SCBA,BALMACEDA/AD BALMACEDA,Chile,-45.91638888888889,-71.68694444444445,
SCCF,CALAMA/AD EL LOA,Chile,-22.5,-68.90305555555557,
SCCI,PUNTA ARENAS/AP PDTE. CARLOS IBANEZ DEL C.,Chile,-53.00361111111111,-70.8536111111111,
SCDA,IQUIQUE/AP DIEGO ARACENA,Chile,-20.53527777777778,-70.18138888888889,
SCEL,SANTIAGO/AP ARTURO MERINO BENITEZ,Chile,-33.394441666666665,-70.79380277777777,
SCFA,ANTOFAGASTA/AD ANDRES SABELLA,Chile,-23.444444444444446,-70.44500000000001,
SCIE,CONCEPCION/AD CARRIEL SUR,Chile,-36.771388888888886,-73.0625,
SCIP,ISLA DE PASCUA/AD MATAVERI,Chile,-27.16472222222222,-109.42166666666667,
SCJO,OSORNO/AD CANAL BAJO-CARLOS HOTT S.,Chile,-40.61138888888889,-73.06055555555555,
SCPQ,DALCAHUE/AD MOCOPULLI,Chile,-42.34038888888889,-73.71569444444445,
SCSE,LA SERENA/AD LA FLORIDA,Chile,-29.91638888888889,-71.19944444444445,
SCTE,PUERTO MONTT/AD EL TEPUAL,Chile,-41.43888888888888,-73.09388888888888,
SCVD,VALDIVIA/AD PICHOY,Chile,-39.64944444444444,-73.08638888888889,
SEGU,GUAYAQUIL/AEROPUERTO INTERNACIONAL JOSE JOAQUIN DE OLMEDO,Ecuador,-2.1577777777777776,-79.88388888888889,
SELT,LATACUNGA/ALTERNATIVO COTOPAXI INTL,Ecuador,-0.9066666666666667,-78.61583333333333,
SEMT,MANTA/ELOY ALFARO INTL,Ecuador,-0.9461111111111111,-80.67888888888889,
SEQM,QUITO/MARISCAL SUCRE INTL,Ecuador,-0.12416666666666668,-78.35444444444444,
SGAS,ASUNCION/S.PETTIROSSI,Paraguay,-25.24108888888889,-57.51682777777778,
SGES,CIUDAD DEL ESTE/GUARANI,Paraguay,-25.455294444444444,-54.84176666666667,
SKAR,ARMENIA/QUINDIO,Colombia,4.451752777777778,-75.76617222222222,
SKBG,BUCARAMANGA INTL/SANTANDER,Colombia,7.126619444444444,-73.18476111111111,
SKBO,BOGOTA INTL/CUNDINAMARCA,Colombia,4.7016,-74.14694444444446,
SKBQ,BARRANQUILLA INTL/ATLANTICO,Colombia,10.88946111111111,-74.78067777777778,
SKCC,CUCUTA INTL/NORTE DE SANTANDER,Colombia,7.927388888888889,-72.51161111111111,
SKCG,CARTAGENA INTL/BOLIVAR,Colombia,10.442041666666666,-75.51277777777777,
SKCL,CALI INTL/VALLE DEL CAUCA,Colombia,3.543083333333333,-76.38169444444443,
SKEJ,BARRANCABERMEJA/SANTANDER,Colombia,7.024438888888889,-73.8068111111111,
SKIB,IBAGUE/TOLIMA,Colombia,4.421652777777778,-75.13361111111112,
SKIP,IPIALES/NARINO,Colombia,0.8614999999999999,-77.6675,
SKLC,CAREPA/ANTIOQUIA,Colombia,7.81175,-76.71644166666667,
SKLT,LETICIA INTL/AMAZONAS,Colombia,-4.191908333333334,-69.94220277777778,
SKMD,MEDELLIN/ANTIOQUIA,Colombia,6.220441666666667,-75.59043333333332,
SKMR,MONTERIA/CORDOBA,Colombia,8.822855555555556,-75.82516944444444,
SKNV,NEIVA/HUILA,Colombia,2.9501972222222226,-75.29398888888889,
SKPC,PUERTO CARRENO/VICHADA,Colombia,6.185116666666667,-67.49257222222222,
SKPE,PEREIRA /RISARALDA,Colombia,4.812761111111111,-75.73931944444445,
SKPS,PASTO/NARINO,Colombia,1.3965055555555554,-77.29107222222223,
SKPV,PROVIDENCIA/SAN ANDRES,Colombia,13.357163888888888,-81.357925,
SKRG,RIONEGRO INTL/ANTIOQUIA,Colombia,6.164461111111112,-75.423,
SKRH,RIOHACHA/GUAJIRA,Colombia,11.526166666666667,-72.92668333333334,
SKSM,SANTA MARTA /MAGDALENA,Colombia,11.11968888888889,-74.23063888888889,
SKSP,SAN ANDRES INTL/SAN ANDRES,Colombia,12.583661111111113,-81.71133888888889,
SKUC,ARAUCA/ARAUCA,Colombia,7.0689111111111105,-70.73695833333333,
SKUI,QUIBDO/CHOCO,Colombia,5.690797222222223,-76.64121944444445,
SKVP,VALLEDUPAR/CESAR,Colombia,10.435130555555556,-73.24939722222223,
SKVV,VILLAVICENCIO/META,Colombia,4.168405555555556,-73.61465833333332,
SLCA,CAMIRI,Bolivia (Plurinational State of),-20.006944444444443,-63.529444444444444,
SLCB,COCHABAMBA,Bolivia (Plurinational State of),-17.418333333333333,-66.17722222222223,
SLCO,COBIJA,Bolivia (Plurinational State of),-11.040555555555555,-68.78361111111111,
SLCP,CONCEPCION,Bolivia (Plurinational State of),-16.138333333333332,-62.02861111111111,
SLET,EL TROMPILLO,Bolivia (Plurinational State of),-17.81138888888889,-63.170833333333334,
SLJE,SAN JOSE DE CHIQUITOS,Bolivia (Plurinational State of),-17.830833333333334,-60.74305555555556,
SLJO,SAN JOAQUIN,Bolivia (Plurinational State of),-13.065833333333334,-64.67444444444445,
SLLP,LA PAZ,Bolivia (Plurinational State of),-16.5125,-68.19222222222223,
SLMG,MAGDALENA,Bolivia (Plurinational State of),-13.258611111111112,-64.06194444444444,
SLOR,ORURO,Bolivia (Plurinational State of),-17.955555555555556,-67.075,
SLPO,POTOSI,Bolivia (Plurinational State of),-19.542222222222225,-65.72333333333333,
SLPS,PUERTO SUAREZ,Bolivia (Plurinational State of),-18.980555555555554,-57.823888888888895,
SLRB,ROBORE,Bolivia (Plurinational State of),-18.32777777777778,-59.76583333333333,
SLRI,RIBERALTA,Bolivia (Plurinational State of),-11.01,-66.07277777777777,
SLRQ,RURRENABAQUE,Bolivia (Plurinational State of),-14.42611111111111,-67.49861111111112,
SLRY,REYES,Bolivia (Plurinational State of),-14.302777777777779,-67.3536111111111,
SLSA,SANTA ANA DEL YACUMA,Bolivia (Plurinational State of),-13.761666666666667,-65.43472222222222,
SLSI,SAN IGNACIO DE VELASCO,Bolivia (Plurinational State of),-16.384444444444444,-60.961666666666666,
SLSU,SUCRE,Bolivia (Plurinational State of),-19.008055555555554,-65.28861111111111,
SLTJ,TARIJA,Bolivia (Plurinational State of),-21.551111111111112,-64.70833333333334,
SLTR,TRINIDAD,Bolivia (Plurinational State of),-14.819444444444445,-64.91888888888889,
SLVM,VILLAMONTES,Bolivia (Plurinational State of),-21.254166666666666,-63.406666666666666,
SLVR,VIRU VIRU,Bolivia (Plurinational State of),-17.64611111111111,-63.13777777777778,
SLYA,YACUIBA,Bolivia (Plurinational State of),-21.95,-63.65416666666667,
SMJP,JOHAN ADOLF PENGEL,Suriname,5.451388888888889,-55.200833333333335,
SMZO,ZORG EN HOOP,Suriname,5.811111111111111,-55.19361111111111,
SOCA,CAYENNE-FELIX-EBOUE,France,4.819722222222222,-52.36194444444445,
SPCL,PUCALLPA/INTL. CAPITAN FAP DAVID ARMANDO ABENSUR RENGIFO,Peru,-8.377941666666667,-74.5743,
SPGM,TINGO MARIA,Peru,-9.289666666666667,-76.00505555555556,
SPHI,CHICLAYO/INTL. CAPITAN FAP JOSE ABELARDO QUINONES GONZALEZ,Peru,-6.787477777777777,-79.82809999999999,
SPHO,AYACUCHO/CORONEL FAP ALFREDO MENDIVIL DUARTE,Peru,-13.154836111111111,-74.20441666666667,
SPHY,ANDAHUAYLAS,Peru,-13.708819444444444,-73.35155555555555,
SPJL,JULIACA/INTL. INCA MANCO CAPAC,Peru,-15.466858333333333,-70.15788333333334,
SPJR,CAJAMARCA/MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS,Peru,-7.139222222222223,-78.48952777777778,
SPME,TUMBES/CAPITAN FAP PEDRO CANGA RODRIGUEZ,Peru,-3.5522638888888887,-80.38106944444444,
SPMS,YURIMAGUAS/MOISES BENZAQUEN RENGIFO,Peru,-5.8936111111111105,-76.11805555555554,
SPQT,IQUITOS/INTL. CORONEL FAP FRANCISCO SECADA VIGNETTA,Peru,-3.7847388888888887,-73.30880555555555,
SPQU,AREQUIPA/INTL. ALFREDO RODRIGUEZ BALLON,Peru,-16.340577777777778,-71.57080277777777,
SPRU,TRUJILLO/INTL. CAP. CARLOS MARTINEZ DE PINILLOS,Peru,-8.081708333333333,-79.10864722222222,
SPSO,PISCO/INTL.,Peru,-13.7448,-76.22041111111112,
SPST,TARAPOTO/CADETE FAP GUILLERMO DEL CASTILLO PAREDES,Peru,-6.50875,-76.37325,
SPTN,TACNA/INTL. CORONEL FAP CARLOS CIRIANI SANTA ROSA,Peru,-18.05328888888889,-70.27582222222222,
SPTU,PUERTO MALDONADO/PADRE ALDAMIZ,Peru,-12.613830555555555,-69.22867777777778,
SPZA,NASCA/MARIA REICHE NEUMAN,Peru,-14.854138888888889,-74.96177222222222,
SPZO,CUSCO/INTL. TENIENTE FAP ALEJANDRO VELASCO ASTETE,Peru,-13.535722222222223,-71.93878055555555,
SUAA,MONTEVIDEO/AD ANGEL S. ADAMI,Uruguay,-34.78916666666667,-56.264722222222225,
SUCA,COLONIA/INTL LAGUNA DE LOS PATOS,Uruguay,-34.45138888888889,-57.76694444444444,
SUDU,DURAZNO/SANTA BERNARDINA INTL. DE ALTERNATIVA,Uruguay,-33.35638888888889,-56.49611111111111,
SULS,MALDONADO/ INTL C/C CARLOS A.CURBELO LAGUNA DEL SAUCE,Uruguay,-34.85722222222223,-55.09805555555556,
SUMU,MONTEVIDEO/INTL.CARRASCO GRAL. CESAREO L. BERISSO,Uruguay,-34.83388888888889,-56.028055555555554,
SUSO,SALTO/INTL.NUEVA HESPERIDES,Uruguay,-31.434722222222224,-57.98416666666667,
SVAC,ACARIGUA,Venezuela (Bolivarian Republic of),,,
SVBC,BARCELONA,Venezuela (Bolivarian Republic of),,,
SVBI,BARINAS,Venezuela (Bolivarian Republic of),,,
SVBM,BARQUISIMETO,Venezuela (Bolivarian Republic of),,,
SVBS,B. A. MARISCAL SUCRE,Venezuela (Bolivarian Republic of),,,
SVCB,CIUDAD BOLIVAR,Venezuela (Bolivarian Republic of),,,
SVCN,CANAIMA,Venezuela (Bolivarian Republic of),,,
SVCR,CORO,Venezuela (Bolivarian Republic of),,,
SVCU,CUMANA,Venezuela (Bolivarian Republic of),,,
SVFM,B.A. FRANCISCO DE MIRANDA,Venezuela (Bolivarian Republic of),,,
SVGD,GUASDUALITO,Venezuela (Bolivarian Republic of),,,
SVGU,GUANARE,Venezuela (Bolivarian Republic of),,,
SVJC,JOSEFA CAMEJO,Venezuela (Bolivarian Republic of),,,
SVJM,SAN JUAN DE LOS MORROS,Venezuela (Bolivarian Republic of),,,
SVLF,LA FRIA,Venezuela (Bolivarian Republic of),,,
SVMC,MARACAIBO,Venezuela (Bolivarian Republic of),,,
SVMD,MERIDA,Venezuela (Bolivarian Republic of),,,
SVMG,MARGARITA,Venezuela (Bolivarian Republic of),,,
SVMI,MAIQUETIA/SIMON BOLIVAR/VARGAS,Venezuela (Bolivarian Republic of),,,
SVMT,MATURIN,Venezuela (Bolivarian Republic of),,,
SVPA,PUERTO AYACUCHO,Venezuela (Bolivarian Republic of),,,
SVPC,PUERTO CABELLO,Venezuela (Bolivarian Republic of),,,
SVPM,PARAMILLO,Venezuela (Bolivarian Republic of),,,
SVPR,PUERTO ORDAZ,Venezuela (Bolivarian Republic of),,,
SVSA,SAN ANTONIO DEL TACHIRA,Venezuela (Bolivarian Republic of),,,
SVSO,SANTO DOMINGO,Venezuela (Bolivarian Republic of),,,
SVSP,SAN FELIPE,Venezuela (Bolivarian Republic of),,,
SVSR,SAN FERNANDO DE APURE,Venezuela (Bolivarian Republic of),,,
SVST,SAN TOME,Venezuela (Bolivarian Republic of),,,
SVSZ,SANTA BARBARA DEL ZULIA,Venezuela (Bolivarian Republic of),,,
SVVA,VALENCIA,Venezuela (Bolivarian Republic of),,,
SVVG,EL VIGIA,Venezuela (Bolivarian Republic of),,,
SVVL,VALERA,Venezuela (Bolivarian Republic of),,,
SYCJ,CHEDDI JAGAN INTL AIRPORT,Guyana,6.498927777777777,-58.254352777777775,
SYGO,OGLE INTERNATIONAL AIRPORT,Guyana,6.805911111111111,-58.10760277777778,
TAPA,V.C.BIRD,Antigua and Barbuda,,,
TBPB,GRANTLEY ADAMS,Barbados,13.074722222222222,-59.492222222222225,
TDCF,CANEFIELD,Dominica,,,
TDPD,DOUGLAS CHARLES,Dominica,,,
TFFF,AIME CESAIRE,France,,,
TFFR,POINTE-A-PITRE/GUADELOUPE,France,,,
TGPY,MAURICE BISHOP,Grenada,,,
TIST,CYRIL E. KING,United States of America,18.337305555555556,-64.97333333333333,
TISX,HENRY E ROHLSEN,United States of America,17.7015,-64.80166666666666,
TJBQ,RAPHAEL HERNANDEZ,United States of America,18.494861111111113,-67.12944444444443,
TJIG,FERNANDO LUIS RIBAS DOMINICCI,United States of America,18.456777777777777,-66.09847222222221,
TJNR,ROOSEVELT ROADS NAS,United States of America,,,
TJPS,MERCEDITA,United States of America,18.008305555555555,-66.563,
TJSJ,LUIS MUNOZ MARIN INTL,United States of America,18.439397222222222,-66.00213333333333,
TKPK,ROBERT L. BRADSHAW,Saint Kitts and Nevis,,,
TKPN,VANCE WINKWORTH AMORY,Saint Kitts and Nevis,,,
TLPC,GEORGE F. CHARLES,Saint Lucia,,,
TLPL,HEWANORRA SAINT LUCIA,Saint Lucia,13.733333333333333,-60.95472222222222,
TNCA,ORANJESTAD/BEATRIX,Netherlands,12.501380555555556,-70.01523055555556,
TNCB,BONAIRE/FLAMINGO AIRPORT,Netherlands,12.130808333333334,-68.26741944444444,
TNCC,CURACAO/HATO CURACAO INTERNATIONAL AIRPORT,Netherlands,12.188913888888889,-68.95968888888889,
TNCE,ST. EUSTATIUS/F.D ROOSEVELT AIRPORT,Netherlands,17.49651666666667,-62.97949722222222,
TNCM,ST. MAARTEN/PRINCES JULIANA INTERNATIONAL AIRPORT,Netherlands,18.040927777777778,-63.108958333333334,
TQPF,CLAYTON J. LLOYD ,United Kingdom of Great Britain and Northern Ireland,,,
TRPG,JOHN A. OSBORNE,United Kingdom of Great Britain and Northern Ireland,,,
TTCP,A.N.R. ROBINSON,Trinidad and Tobago,,,
TTPP,PIARCO,Trinidad and Tobago,,,
TUPJ,TERRANCE B. LETTSOME,United Kingdom of Great Britain and Northern Ireland,,,
TVSC,CANOUAN,Saint Vincent and the Grenadines,,,
TVSV,E.T.JOSHUA/AND THE GRENADINES,Saint Vincent and the Grenadines,,,
TXKF,L.F. WADE INTERNATIONAL AIRPORT,United Kingdom of Great Britain and Northern Ireland,32.364041666666665,-64.67870277777779,
UAAA,ALMATY,Kazakhstan,43.355555555555554,77.04388888888889,
UACC,ASTANA,Kazakhstan,51.0225,71.46611111111112,
UACK,KOKSHETAU,Kazakhstan,53.33027777777778,69.59555555555555,
UACP,PETROPAVLOSVK,Kazakhstan,54.77444444444444,69.185,
UADD,TARAZ,Kazakhstan,42.85416666666667,71.30277777777778,
UAII,SHYMKENT,Kazakhstan,42.365,69.47555555555556,
UAKD,ZHEZKAZGAN,Kazakhstan,47.70916666666667,67.73833333333333,
UAKK,KARAGANDA,Kazakhstan,49.67166666666667,73.33527777777778,
UAOO,KYZYLORDA,Kazakhstan,44.70638888888889,65.59083333333332,
UARR,URALSK,Kazakhstan,51.151944444444446,51.54388888888889,
UASK,UST-KAMENOGORSK,Kazakhstan,50.03666666666666,82.49361111111111,
UASP,PAVLODAR,Kazakhstan,52.195277777777775,77.07333333333332,
UATE,AKTAU,Kazakhstan,43.86,51.090833333333336,
UATG,ATYRAU,Kazakhstan,47.121944444444445,51.82,
UATT,AKTOBE,Kazakhstan,50.24583333333334,57.20666666666667,
UAUU,KOSTANAY,Kazakhstan,53.20722222222223,63.54888888888889,
UBBB,HEYDAR ALIYEV INTERNATIONAL AIRPORT,Azerbaijan,40.469722222222224,50.05138888888889,
UBBG,GANJA,Azerbaijan,40.73888888888889,46.32,
UBBL,LENKORAN,Azerbaijan,38.75861111111111,48.80638888888888,
UBBN,NAKHCHIVAN,Azerbaijan,39.18873333333333,45.457280555555556,
UBBQ,GABALA,Azerbaijan,40.80888888888889,47.72527777777778,
UBBY,ZAGATALA,Azerbaijan,41.56222222222222,46.66722222222222,
UCFM,BISHKEK/MANAS,Kyrgyzstan,43.06127222222222,74.47750833333333,
UCFO,OSH,Kyrgyzstan,40.60899722222222,72.79321388888889,
UDSG,GYUMRI,Armenia,40.750475,43.859325,
UDYZ,YEREVAN,Armenia,40.14722222222222,44.395833333333336,
UEEE,YAKUTSK,Russian Federation,62.093333333333334,129.77333333333334,
UGKO,KUTAISI/KOPITNARI,Georgia,42.176825,42.48271388888889,
UGSB,BATUMI,Georgia,41.61017777777778,41.59943888888889,
UGTB,TBILISI/TBILISI,Georgia,41.669155555555555,44.95479166666667,
UHBB,BLAGOVESHCHENSK/IGNATYEVO,Russian Federation,50.425555555555555,127.41250000000001,
UHHH,KHABAROVSK/NOVY,Russian Federation,48.528055555555554,135.18805555555556,
UHMA,ANADYR/UGOLNY,Russian Federation,64.735,177.73833333333332,
UHMD,PROVIDENIYA BAY,Russian Federation,64.37805555555555,-173.2433333333333,
UHMM,MAGADAN/SOKOL,Russian Federation,59.91111111111111,150.72055555555556,
UHPP,PETROPAVLOVSK-KAMCHATSKY/YELIZOVO,Russian Federation,53.17027777777778,158.4536111111111,
UHSS,YUZHNO-SAKHALINSK/KHOMUTOVO,Russian Federation,46.88861111111111,142.7175,
UHWW,VLADIVOSTOK/KNEVICHI,Russian Federation,43.39805555555556,132.14888888888888,
UIAA,CHITA/KADALA,Russian Federation,52.02611111111111,113.30499999999999,
UIBB,BRATSK,Russian Federation,56.370555555555555,101.69861111111112,
UIII,IRKUTSK,Russian Federation,52.26722222222222,104.39472222222223,
UIUU,ULAN-UDE/MUKHINO,Russian Federation,51.80777777777777,107.43833333333333,
UKBB,KYIV/BORYSPIL,Ukraine,50.344722222222224,30.893333333333334,
UKDD,DNIPROPETROVS'K,Ukraine,48.35722222222223,35.10055555555556,
UKDE,ZAPORIZHZHIA/MOKRAYA,Ukraine,47.867222222222225,35.315,
UKDR,KRYVYI RIH/LOZUVATKA,Ukraine,48.04416666666666,33.20805555555556,
UKHH,KHARKIV/OSNOVA,Ukraine,49.926944444444445,36.29,
UKKK,KYIV/ZHULIANY,Ukraine,50.401944444444446,30.451944444444443,
UKKM,KYIV/ANTONOV-2,Ukraine,50.60027777777778,30.19361111111111,
UKLI,IVANO-FRANKIVS'K,Ukraine,48.88388888888889,24.684444444444445,
UKLL,L'VIV,Ukraine,49.80972222222222,23.958333333333332,
UKLN,CHERNIVTSI,Ukraine,48.259166666666665,25.979999999999997,
UKLR,RIVNE,Ukraine,50.608333333333334,26.139722222222222,
UKLU,UZHHOROD,Ukraine,48.63444444444444,22.263333333333332,
UKON,MYKOLAIV,Ukraine,47.0577778,31.9197222,
UKOO,ODESA,Ukraine,46.42666666666666,30.67638888888889,
ULAA,ARKHANGELSK/TALAGI,Russian Federation,64.60027777777778,40.71666666666667,
ULLI,SANKT-PETERBURG/PULKOVO,Russian Federation,59.80027777777777,30.2625,
ULMM,MURMANSK,Russian Federation,68.78166666666667,32.75111111111111,
ULWC,CHEREPOVETS,Russian Federation,59.27611111111111,38.01888888888889,
UMBB,BREST,Belarus,52.108333333333334,23.89638888888889,
UMGG,HOMIEL,Belarus,52.526944444444446,31.016666666666666,
UMII,VICIEBSK,Belarus,55.12638888888889,30.349722222222223,
UMKK,KALININGRAD/KHRABROVO,Russian Federation,54.89,20.592499999999998,
UMMG,HRODNA,Belarus,53.60194444444445,24.05388888888889,
UMMS,MINSK-2,Belarus,53.8825,28.030833333333334,
UMOO,MAHILIOU,Belarus,53.95527777777778,30.094166666666666,
UNAA,ABAKAN,Russian Federation,53.74,91.38527777777779,
UNBB,BARNAUL/MIKHAYLOVKA,Russian Federation,53.36333333333334,83.53972222222222,
UNEE,KEMEROVO,Russian Federation,55.269999999999996,86.10749999999999,
UNKL,KRASNOYARSK/YEMELYANOVO,Russian Federation,56.17305555555555,92.49333333333334,
UNNT,NOVOSIBIRSK/TOLMACHEVO,Russian Federation,55.03333333333333,82.59916666666666,
UNOO,OMSK/TSENTRALNY,Russian Federation,54.967222222222226,73.31027777777777,
UNTT,TOMSK/BOGASHEVO,Russian Federation,56.38305555555556,85.21055555555556,
URKA,ANAPA/VITYAZEVO,Russian Federation,45.00222222222222,37.34722222222222,
URKK,KRASNODAR/PASHKOVSKIY,Russian Federation,45.03472222222222,39.17027777777778,
URML,MAKHACHKALA/UYTASH,Russian Federation,42.81679722222223,47.652408333333334,
URMM,MINERALNYYE VODY,Russian Federation,44.22680555555556,43.08302777777778,
URMN,NALCHIK,Russian Federation,43.513333333333335,43.63666666666666,
URMO,VLADIKAVKAZ/BESLAN,Russian Federation,43.20527777777778,44.60666666666667,
URMT,STAVROPOL/SHPAKOVSKOYE,Russian Federation,45.10916666666667,42.112500000000004,
URRR,ROSTOV-NA-DONU,Russian Federation,47.25833333333333,39.81805555555556,
URSS,SOCHI,Russian Federation,43.44444444444444,39.94694444444444,
URWA,ASTRAKHAN,Russian Federation,46.28333333333333,48.006388888888885,
URWI,ELISTA,Russian Federation,46.374722222222225,44.323888888888895,
URWW,VOLGOGRAD/GUMRAK,Russian Federation,48.7825,44.345555555555556,
USCC,CHELYABINSK/BALANDINO,Russian Federation,55.30583333333333,61.50361111111111,
USCM,MAGNITOGORSK,Russian Federation,53.393055555555556,58.75555555555555,
USHH,KHANTY-MANSIYSK,Russian Federation,61.02861111111111,69.08611111111111,
USNN,NIZHNEVARTOVSK,Russian Federation,60.948611111111106,76.48055555555555,
USPP,PERM/BOLSHOE SAVINO,Russian Federation,57.91444444444444,56.021388888888886,
USRR,SURGUT,Russian Federation,61.34388888888889,73.40222222222222,
USSS,YEKATERINBURG/KOLTSOVO,Russian Federation,56.74305555555556,60.80305555555555,
USTR,TYUMEN/ROSHCHINO,Russian Federation,57.16833333333333,65.31611111111111,
UTAA,ASHGABAT,Turkmenistan,37.99166666666667,58.36194444444445,
UTAK,TURKMENBASHI,Turkmenistan,40.06333333333333,53.007222222222225,
UTAM,MARY,Turkmenistan,37.62166666666667,61.89666666666667,
UTAT,DASHOGUZ,Turkmenistan,41.76166666666666,59.84166666666667,
UTAV,TURKMENABAT,Turkmenistan,39.083333333333336,63.61333333333334,
UTDD,DUSHANBE,Tajikistan,38.54333333333333,68.825,
UTDL,KHUJAND,Tajikistan,40.215,69.69666666666667,
UTFF,FERGANA,Uzbekistan,40.358333333333334,71.745,
UTNN,NUKUS,Uzbekistan,42.48833333333334,59.623333333333335,
UTNU,URGENCH,Uzbekistan,41.583333333333336,60.644999999999996,
UTSA,NAVOI,Uzbekistan,40.11666666666667,65.17166666666667,
UTSB,BUKHARA,Uzbekistan,39.775,64.48333333333333,
UTSK,KARSHI,Uzbekistan,38.80333333333333,65.77333333333333,
UTSS,SAMARKAND,Uzbekistan,39.7,66.98333333333333,
UTST,TERMEZ,Uzbekistan,37.28666666666666,67.30833333333334,
UTTT,TASHKENT-UZHNY,Uzbekistan,41.25666666666667,69.28166666666667,
UUBP,BRYANSK,Russian Federation,53.214444444444446,34.17583333333333,
UUBW,RAMENSKOYE,Russian Federation,55.55277777777778,38.14972222222222,
