flight_number,dpt_airport_code,dst_airport_code,plane_type,schedule,dpt_time_utc,dst_time_utc
3382,LFRM,LOWZ,B738,MTW----,21:55:00,23:05:00
3383,LFRM,ENNK,C500,MTWT---,18:49:00,00:10:00
3384,LFSN,LGKR,C500,MTW----,21:52:00,01:05:00
3385,LFSN,LFTW,PA34,M--T-S-,17:56:00,20:18:00
3386,LFSN,ENST,B738,M--TF-S,18:57:00,21:22:00
3387,LGAV,LXGB,C500,--W--SS,18:07:00,23:45:00
3388,LGAV,LFSD,C500,M-WTFSS,16:33:00,20:34:00
3389,LGAV,EHKD,B738,----FSS,19:22:00,22:06:00
3390,LGAV,LSGS,B733,M-WT--S,20:40:00,22:45:00
3391,LGKV,ETEB,PAY2,--W-FSS,16:40:00,20:03:00
3392,LGKV,LFKS,B733,M-WT--S,15:48:00,17:25:00
3393,LGKV,LEAM,C500,--WTF--,20:39:00,01:47:00
3394,LGKV,EGQL,B738,---T-SS,18:52:00,22:06:00
3395,LGSA,ESTL,PA34,M-WT-S-,18:22:00,04:28:00
3396,LGSA,LIRF,PAY2,--W---S,19:07:00,22:03:00
3397,LGSA,LFKC,B738,M-W---S,20:40:00,22:34:00
3398,LGSA,ESMX,C500,MT-TF--,16:13:00,21:35:00
3399,LGSA,ETOU,B733,-TWT--S,17:10:00,19:46:00
3400,LHUD,LGKF,PAY2,-T-TF--,17:15:00,19:23:00
3401,LHUD,EGUO,PAY2,-TW--S-,18:03:00,22:07:00
3402,LHUD,EKHR,B733,MTW----,19:45:00,21:26:00
3403,LHUD,LBPD,C500,-----S-,20:30:00,21:48:00
3404,LHUD,EKHA,PAY2,M-----S,21:32:00,01:00:00
3405,LHUD,LSZL,PAY2,M-WTF--,19:13:00,21:15:00
3406,LHUD,LTAS,B733,-TWTFS-,16:12:00,17:35:00
3407,LICA,LFYR,A320,-T--F-S,18:51:00,20:48:00
3408,LICA,ETWM,B738,MT-TFS-,18:17:00,20:21:00
3409,LICA,LFRQ,B733,M-WTF--,17:01:00,19:27:00
3410,LICA,LEBG,C500,---T-S-,21:42:00,01:25:00
3411,LICA,LTCT,A320,-T-T-SS,20:25:00,23:29:00
3412,LIMT,LRBM,A320,---T---,21:31:00,22:57:00
3413,LIMT,LQBK,B733,M-W-F--,19:32:00,20:17:00
3414,LIMT,ETSH,PAY2,-TWTF-S,17:05:00,19:05:00
3415,LIPZ,EDDN,B733,M-W--SS,20:12:00,20:47:00
3416,LIPZ,ESOW,A320,-TW-F--,18:25:00,20:28:00
3417,LIPZ,EFLP,B738,M-WT--S,17:25:00,19:54:00
3418,LIPZ,ENKB,PAY2,MT--F--,16:29:00,21:08:00
3419,LIPZ,LIPO,B738,--WT-SS,21:01:00,21:13:00
3420,LIPZ,LTFE,B733,MT-T-SS,21:34:00,23:33:00
3421,LIPZ,LTCK,PAY2,-TWTFSS,19:35:00,01:31:00
3422,LIRL,EGDM,C500,M-WT-S-,16:05:00,19:26:00
3423,LIRL,LTCE,B733,M-W-FSS,19:20:00,22:20:00
3424,LIRL,LFBM,PAY2,M-WTFSS,21:54:00,00:33:00
3425,LIRL,LFLS,B738,-TWT---,20:57:00,21:52:00
3426,LIRL,ESUD,C500,--WTFS-,20:14:00,01:54:00
3427,LIRL,ESNU,C500,--W--SS,17:59:00,23:26:00
3428,LIVD,ETWM,A320,-TWT-S-,20:42:00,21:41:00
3429,LIVD,EHEH,C500,---T-SS,19:23:00,20:57:00
3430,LIVD,ETHN,PA34,MT-----,21:35:00,23:00:00
3431,LIVD,LLET,PAY2,-TW-FSS,18:46:00,01:12:00
3432,LIVD,EGXD,B733,MTW--SS,17:45:00,19:21:00
3433,LIVD,LTAI,B738,-T-T---,16:46:00,19:05:00
3434,LJLJ,EDFE,B733,M---F--,17:02:00,17:48:00
3435,LJLJ,LRTC,A320,M-W--S-,21:44:00,23:11:00
3436,LJLJ,EHRD,B738,-TWTF--,19:58:00,21:10:00
3437,LJLJ,LIMA,PA34,MT---S-,20:38:00,22:55:00
3438,LJLJ,LTAI,PAY2,M-WT--S,18:01:00,22:02:00
3439,LKTB,LGPZ,A320,-TW--SS,20:50:00,22:22:00
3440,LKTB,LLSD,C500,-TWT-S-,21:53:00,03:07:00
3441,LKTB,ESOK,C500,M-W--SS,17:54:00,20:26:00
3442,LOWW,EGLC,B733,MT-TFSS,18:11:00,19:45:00
3443,LOWW,LIMZ,C500,-TW-FSS,19:01:00,20:44:00
3444,LOWW,LFSO,B738,MT-TFSS,20:24:00,21:23:00
3445,LOWW,LEMG,PA34,MT-TF-S,21:45:00,06:38:00
3446,LOWW,LYTV,B738,-T-T-SS,16:57:00,17:46:00
3447,LPPT,LFPC,C500,---T-SS,17:26:00,20:40:00
3448,LPPT,LDPL,B738,MTWTF--,18:27:00,20:57:00
3449,LPPT,EDHK,A320,-TW-F-S,21:49:00,00:44:00
3450,LPPT,LSZA,PAY2,M----SS,19:17:00,23:15:00
3451,LPPT,EGNS,A320,-TW-F-S,22:53:00,01:07:00
3452,LROP,LJCE,B738,-T-T---,18:39:00,19:41:00
3453,LROP,ETHN,C500,MTWT--S,19:55:00,22:49:00
3454,LROP,ENSO,B738,----FS-,15:57:00,18:39:00
3455,LROP,ETNH,A320,---TFS-,17:01:00,19:06:00
3456,LROP,ENSS,B738,--WTFSS,20:44:00,00:17:00
3457,LSZH,EDMA,A320,-TW-F--,21:38:00,21:55:00
3458,LSZH,LTAE,A320,-T--FSS,17:00:00,19:42:00
3459,LSZH,EHBK,B733,M-WT--S,18:28:00,19:01:00
3460,LTBH,LDZA,PA34,-TWT-S-,16:06:00,20:28:00
3461,LTBH,LFQQ,C500,--WT-S-,16:38:00,21:17:00
3462,LTBH,EDTL,B733,M--TF--,15:23:00,17:34:00
3463,LTBH,ENHF,B733,----F--,19:42:00,23:59:00
3464,LTBH,LTCN,PA34,-TWTF--,18:51:00,22:50:00
3465,LTCC,LICG,C500,-T-TFSS,17:42:00,23:06:00
3466,LTCC,LGSK,C500,M--T-S-,19:57:00,23:07:00
3467,LTCC,LTBH,PA34,MT-T-S-,15:30:00,20:34:00
3468,LTFD,LFRV,C500,-T-TFS-,19:38:00,01:08:00
3469,LTFD,LTCP,A320,-TWTF-S,15:44:00,17:03:00
3470,LTFD,LEBG,B738,M-W-FSS,16:57:00,20:08:00
3471,LTFD,EIKN,B733,M---F--,17:43:00,21:39:00
3472,LYTV,EGAE,PAY2,--WT-S-,21:34:00,03:05:00
3473,LYTV,LTBJ,B738,MT----S,19:14:00,20:17:00
3474,LYTV,EGXU,B738,M----SS,18:16:00,20:41:00
3475,LYTV,LUBL,C500,-T-T---,16:17:00,18:18:00
3476,EDDP,EGPF,C500,--W-FSS,21:35:00,00:12:00
3477,EDDP,LFMU,B733,--W---S,17:48:00,19:13:00
3478,EDDP,LDSP,B738,-TWT---,16:13:00,17:22:00
3479,EDDP,LTFD,PAY2,-TW---S,19:27:00,23:34:00
3480,EDHK,ETIH,C500,--W--S-,16:58:00,18:14:00
3481,EDHK,EDFM,PA34,--W---S,18:21:00,20:40:00
3482,EDHK,LTFJ,A320,MT-T---,19:09:00,21:49:00
3483,EDHK,LHSM,PA34,--W---S,20:12:00,00:19:00
3484,EDHK,LDZD,B733,MTWT-S-,17:48:00,19:19:00
3485,EDHK,LGSM,PAY2,-TWT--S,21:56:00,03:14:00
3486,EDHK,LIQO,PA34,---TFS-,20:49:00,02:22:00
3487,LTAP,LGKF,PAY2,-T-----,19:46:00,22:53:00
3488,LTAP,EKYT,PAY2,-T-TFSS,16:14:00,22:18:00
3489,LTAP,EKKA,B733,MTW--S-,14:07:00,17:21:00
3490,LTAP,LQBK,PA34,M--T--S,18:17:00,00:45:00
3491,LTAP,LGMK,PAY2,--W----,14:43:00,16:58:00
3492,LTAP,EGKA,C500,-TWT-SS,17:44:00,00:08:00
3493,LTBY,LGNX,PAY2,MTW-FSS,18:54:00,20:11:00
3494,LTBY,LTCG,PA34,-TW-F-S,19:42:00,23:01:00
3495,LTBY,LFBG,B738,-T----S,15:59:00,19:10:00
3496,LTCR,EGNR,A320,MT-T-SS,18:23:00,23:15:00
3497,LTCR,ESNL,C500,-TW--SS,15:46:00,23:03:00
3498,LTCR,LIVD,PAY2,---TFSS,14:15:00,20:16:00
3499,LTCR,LSZH,A320,M---FS-,19:46:00,23:26:00
3500,LTCR,EGQL,B738,----FS-,16:52:00,21:36:00
3501,EBOS,LGPZ,C500,-TW--SS,19:13:00,23:26:00
3502,EBOS,LFRV,PA34,M-W--SS,18:02:00,20:22:00
3503,EBOS,LFLW,B738,--W-F-S,21:37:00,22:29:00
3504,EDRZ,ETEB,A320,M-WT-SS,21:05:00,21:24:00
3505,EDRZ,LFRH,B738,--WTF-S,16:33:00,17:34:00
3506,EDRZ,LIMF,PA34,--W----,19:35:00,21:27:00
3507,EDRZ,LTBO,PA34,M-W--S-,17:06:00,01:53:00
3508,EDRZ,LGHI,B733,M-WT--S,18:51:00,21:16:00
3509,EDRZ,ESMQ,A320,MT-TF-S,21:52:00,23:11:00
3510,EDRZ,LFRL,PAY2,----FS-,20:14:00,22:18:00
3511,EVLA,LIVO,PAY2,MTW--SS,18:10:00,21:04:00
3512,EVLA,LFSI,B738,MTWTFSS,20:36:00,22:20:00
3513,EVLA,ESSD,B733,M---F--,15:40:00,16:21:00
3514,LTFE,ENNA,C500,M--TF--,19:07:00,03:01:00
3515,LTFE,EGJA,B733,-T----S,16:16:00,19:44:00
3516,LTFE,EKCH,A320,-----SS,17:15:00,20:16:00
3517,LTFE,LTBO,A320,-----SS,14:39:00,14:57:00
3518,LTFE,EKRN,C500,-TWTFSS,15:15:00,20:02:00
3519,LTFE,LEMO,A320,MT-----,19:56:00,23:43:00
3520,LTFE,EGTE,B733,MTW-F--,18:15:00,21:52:00
3521,LTAL,EGXP,PA34,-TW-FS-,15:05:00,03:03:00
3522,LTAL,LIBR,A320,-TWT--S,19:52:00,21:35:00
3523,LTAL,EFTP,C500,----FS-,17:50:00,22:54:00
3524,LTCO,LPAZ,B738,M-W--SS,16:24:00,23:33:00
3525,LTCO,LEAL,B733,M--TFS-,14:35:00,19:18:00
3526,LTCO,LGAV,C500,---T-SS,19:37:00,23:13:00
3527,LTCO,EGQM,B733,--WT--S,18:34:00,23:14:00
3528,LTCO,ETOU,B733,MTWT--S,15:17:00,18:59:00
3529,LTCO,ESNX,PA34,MTWT-S-,17:30:00,07:03:00
3530,LSGG,EVRA,PA34,--W----,21:46:00,04:52:00
3531,LSGG,EGMC,C500,M---FSS,19:24:00,20:57:00
3532,LSGG,EGSS,PA34,---TFSS,18:29:00,21:39:00
3533,LSGG,LIPR,PAY2,-TWTFS-,17:51:00,19:11:00
3534,LSGG,EGQK,C500,MTWT-SS,16:38:00,19:44:00
3535,LTCJ,EGXD,PA34,MT----S,17:37:00,08:54:00
3536,LTCJ,EGNT,PA34,M--TFS-,15:24:00,06:50:00
3537,LTCJ,LTCC,B733,MT-TFS-,19:42:00,19:49:00
3538,LTCM,ESGT,B733,-TWTFSS,18:21:00,21:23:00
3539,LTCM,LIPU,A320,M-WT-SS,19:55:00,22:22:00
3540,LTCM,LBSF,A320,--W--S-,17:25:00,18:40:00
3541,LTCM,LTCS,B738,--WTFSS,15:57:00,16:42:00
3542,LTCM,LTAN,PA34,M--TF--,14:54:00,16:58:00
3543,LSZA,ESTA,B738,-TWTFSS,22:00:00,23:27:00
3544,LSZA,EGVA,PA34,---TFS-,17:01:00,21:12:00
3545,LSZA,LEAL,A320,MTWT-S-,20:42:00,22:12:00
3546,LSZA,ENBN,A320,MT---S-,18:16:00,21:04:00
3547,LSZA,EDVK,PAY2,M-WTFSS,19:45:00,21:11:00
3548,LTAS,EGOV,PA34,-TWTFSS,16:43:00,05:15:00
3549,LTAS,LFPG,B733,M-W-FSS,18:06:00,21:11:00
3550,LTAS,LFPT,B738,-TWTFS-,19:53:00,22:56:00
3551,LTAS,EGQL,PAY2,M---F--,15:17:00,22:20:00
3552,EDAC,LFCK,B738,-TWTFS-,16:28:00,17:52:00
3553,EDAC,ETNN,PA34,M---FSS,18:04:00,19:47:00
3554,EDAC,LSZH,B733,MTW-F-S,21:34:00,22:11:00
3555,EDAC,EEPU,C500,M--TF--,19:58:00,22:25:00
3556,LTCK,ENZV,B738,--W-F--,19:33:00,23:44:00
3557,LTCK,LFLW,PAY2,MTWTF-S,18:09:00,01:54:00
3558,LTCK,LIPC,PA34,MTW---S,14:41:00,01:07:00
3559,LTCK,LEJR,PAY2,-TW-F--,15:33:00,01:20:00
3560,LTCK,LICB,A320,-TW---S,18:54:00,21:58:00
3561,LTCK,LTBH,A320,MTWTFS-,17:23:00,19:05:00
3562,LTCK,LSGC,C500,-TWT---,16:43:00,23:08:00
3563,EDAH,EGHQ,B733,-T-TFSS,20:18:00,22:01:00
3564,EDAH,LEGR,PAY2,-T--F--,16:11:00,21:37:00
3565,EDAH,LIMS,C500,M-WTFSS,19:03:00,21:19:00
3566,EDAH,LSZR,A320,MT--F--,16:55:00,17:56:00
3567,EDAH,LEJR,B733,--WT--S,18:08:00,21:14:00
3568,EDAH,EFSA,B733,-TW-F--,21:36:00,23:11:00
3569,LTAI,LMML,B738,MTWT-SS,17:36:00,19:24:00
3570,LTAI,ENSK,B733,-TW---S,19:49:00,00:25:00
3571,LTAI,ENRS,C500,M--TF-S,16:44:00,00:32:00
3572,LTAI,ETNT,A320,--WTFS-,15:06:00,18:25:00
3573,LTAI,LEGT,A320,-T-TFSS,19:05:00,22:58:00
3574,LTCN,LGEL,PAY2,-TWT-S-,17:55:00,20:42:00
3575,LTCN,EDNY,C500,M---F--,16:10:00,21:34:00
3576,LTCN,EFJY,A320,MTW--SS,15:12:00,18:54:00
3577,LTCN,LGKP,PAY2,M----S-,17:04:00,19:13:00
3578,LTCN,LYTV,B738,-TWTF-S,19:33:00,21:35:00
3579,LTCN,LFPT,C500,----FSS,14:40:00,21:19:00
3580,LSGS,LFQB,C500,M-WT-SS,21:58:00,22:43:00
3581,LSGS,LTCU,PA34,--W---S,17:57:00,05:42:00
3582,LSGS,ESGJ,A320,MT-TF-S,16:34:00,18:20:00
3583,LTAJ,EDFE,A320,M----S-,19:34:00,23:04:00
3584,LTAJ,EYVI,PA34,MTW----,17:27:00,02:30:00
3585,LTAJ,LKKV,C500,MTW----,15:30:00,20:48:00
3586,LTCS,LFJR,PA34,----FSS,18:59:00,09:00:00
3587,LTCS,ESDF,B738,M--TFSS,14:30:00,17:52:00
3588,LTCS,LOWG,PA34,-TWT--S,19:52:00,05:00:00
3589,LTCS,ETNL,A320,M--T--S,18:10:00,21:42:00
3590,EDBC,EDDS,B733,MTW-F--,20:49:00,21:19:00
3591,EDBC,LFYR,B733,M--TF-S,18:12:00,19:18:00
3592,EDBC,LOWL,A320,M-W-F--,19:27:00,20:02:00
3593,EDBC,ENSK,B738,MTWT---,16:32:00,18:50:00
3594,EDBC,LPPR,B733,-T-TFSS,21:42:00,00:08:00
3595,LTAT,EDDN,C500,--W-FSS,19:57:00,01:18:00
3596,LTAT,LFLC,B733,--W-FSS,14:22:00,18:07:00
3597,LTAT,ESPE,PAY2,-TWT-SS,16:58:00,00:38:00
3598,LTAT,LTFD,A320,M-WTFSS,19:08:00,20:23:00
3599,EBDT,EEKA,A320,M--T-SS,18:49:00,20:40:00
3600,EBDT,EGHH,A320,MTWTF--,17:37:00,18:15:00
3601,EBDT,LGHI,A320,---TFS-,16:42:00,19:30:00
3602,EBDT,LOWG,C500,-T--F-S,20:28:00,22:22:00
3603,EBDT,ENLA,PAY2,---T-SS,19:42:00,21:51:00
3604,EBDT,LRTM,B733,--W-FS-,16:07:00,18:01:00
3605,EBDT,LSGC,PAY2,-T----S,21:42:00,22:46:00
3606,EBFN,ENSO,B733,-TW----,21:38:00,22:53:00
3607,EBFN,LIBD,C500,-T---S-,20:08:00,23:29:00
3608,EBFN,LZTT,C500,-T-----,17:15:00,20:01:00
3609,EDDM,EBAW,B738,MT-----,17:33:00,18:19:00
3610,EDDM,LICZ,A320,MT--F-S,21:00:00,22:36:00
3611,EDDM,LIEA,A320,--W----,21:41:00,22:51:00
3612,EDDM,LIRZ,PA34,--WT---,19:00:00,21:27:00
3613,EDDM,LTAZ,B738,M-W---S,16:29:00,19:05:00
3614,EDDM,EHVK,PAY2,M-WTF--,20:23:00,21:44:00
3615,EDLP,EDDC,C500,M-W--SS,16:43:00,17:30:00
3616,EDLP,LIRT,PAY2,M-WT-S-,21:37:00,00:38:00
3617,EDLP,LQBK,A320,MT----S,18:01:00,19:17:00
3618,EDLP,LIRA,PA34,MTWT--S,20:24:00,01:07:00
3619,EDSB,LFBM,B738,M-WTFS-,19:53:00,20:56:00
3620,EDSB,EKCH,A320,MTWT---,21:35:00,22:39:00
3621,EDSB,LIMA,C500,MT---S-,18:33:00,19:27:00
3622,EFSA,LOAN,PAY2,M-W-F-S,18:03:00,22:12:00
3623,EFSA,ENEV,PAY2,M--TFS-,20:33:00,22:44:00
3624,EFSA,EKSP,C500,-TWTF-S,17:21:00,20:18:00
3625,EGGD,LICG,PAY2,M--T-SS,21:21:00,02:02:00
3626,EGGD,EFMA,C500,-T-----,22:12:00,01:54:00
3627,EGGD,LIEA,PA34,M-WT-SS,22:59:00,05:04:00
3628,EGGD,LGLM,PAY2,---T-SS,18:48:00,00:41:00
3629,EGGD,LPPT,B733,-TWT-S-,20:01:00,21:54:00
3630,EGGD,LFAQ,C500,-T--FS-,17:29:00,18:23:00
3631,EGNJ,EICK,B733,-TW----,21:39:00,22:23:00
3632,EGNJ,LIPH,B738,M-W-F-S,20:43:00,22:16:00
3633,EGNJ,LHSN,PAY2,M-WT-S-,22:53:00,02:42:00
3634,EGNJ,ESMX,B733,MTWTF-S,19:18:00,20:36:00
3635,EGQM,LYUZ,B733,M-----S,22:50:00,01:20:00
3636,EGQM,LPMA,B733,--WTF--,17:23:00,20:54:00
3637,EGQM,LTCO,PA34,M----SS,21:15:00,12:39:00
3638,LELO,LIME,A320,M--TFSS,19:45:00,21:05:00
3639,LELO,LJCE,C500,--W--S-,21:10:00,00:22:00
3640,LELO,LFRQ,PA34,--W--S-,17:19:00,19:57:00
3641,LELO,EIDW,PAY2,M-WT--S,18:32:00,21:29:00
3642,LELO,EBOS,B738,MT--FS-,16:26:00,17:44:00
3643,LELO,EBBR,B738,-TWT--S,21:47:00,23:06:00
3644,LFBI,LEZL,A320,M---FSS,19:27:00,20:55:00
3645,LFBI,EFLP,PA34,M--TF--,21:02:00,07:02:00
3646,LFBI,ETHE,A320,-T-TF--,16:52:00,17:55:00
3647,LFBI,EHVK,A320,-T-T--S,21:49:00,22:43:00
3648,LFBI,EKOD,B733,MTWTFS-,17:49:00,19:21:00
3649,LFPT,LFLL,PA34,-TW-F--,20:43:00,22:33:00
3650,LFPT,LGPZ,A320,-T-T--S,19:54:00,22:19:00
3651,LFPT,ENSN,B738,-TW---S,21:42:00,23:13:00
3652,LFPT,LPLA,B738,-TWT-S-,18:37:00,21:48:00
3653,LFPT,LSZR,B733,-TW--S-,16:56:00,17:41:00
3654,LFPT,LFBZ,PA34,MTW-F-S,17:36:00,20:27:00
3655,LFPT,EGXW,B738,MT---S-,16:08:00,16:44:00
3656,LFRN,ENDR,B738,M-WTFS-,18:36:00,20:57:00
3657,LFRN,LGTS,B733,MTWT-SS,21:52:00,00:33:00
3658,LFRN,EBCI,C500,-T--FS-,20:42:00,21:50:00
3659,LLHA,LFMH,PAY2,M--T--S,19:17:00,02:18:00
3660,LLHA,EGXZ,B733,--W-F-S,20:45:00,01:25:00
3661,LLHA,EEKE,B738,M----S-,16:50:00,20:30:00
3662,LLHA,ETSA,C500,MT-TFS-,16:11:00,21:53:00
3663,LLHA,LTAJ,PA34,--W-FSS,19:55:00,22:03:00
3664,LLHA,EBFN,B738,--W-FS-,17:52:00,21:57:00
3665,LTFG,LECV,B738,--WT-SS,18:02:00,21:55:00
3666,LTFG,LPPS,A320,MTW----,16:24:00,22:06:00
3667,LTFG,LTAZ,B738,--WT---,19:57:00,20:22:00
3668,LZTT,LFBL,B738,-TWT---,19:43:00,21:32:00
3669,LZTT,LFLW,B733,MTWTF-S,21:33:00,23:21:00
3670,LZTT,LKPR,C500,-TW---S,18:35:00,19:33:00
3671,LZTT,EGSH,PAY2,MT-TFS-,17:39:00,20:55:00
3672,LZTT,EFKE,A320,---TFS-,20:51:00,23:16:00
3673,LZTT,EBCI,PA34,-TWTF--,16:33:00,21:19:00
3674,EBCI,EGGW,PAY2,MT---SS,18:15:00,19:08:00
3675,EBCI,LEZL,C500,M-W-FS-,21:44:00,01:21:00
3676,EBCI,LKPR,PAY2,--WT--S,20:24:00,22:03:00
3677,EBCI,ENHD,C500,M-W--S-,17:42:00,19:51:00
3678,EBCI,EHGR,PA34,-TWT-SS,20:59:00,21:31:00
3679,EBCI,LFSI,A320,MT-T-SS,16:19:00,16:35:00
3680,EBCI,LEVX,C500,-T-TFS-,19:23:00,22:19:00
3681,EGBJ,LDOS,PA34,-TW-F-S,21:23:00,04:26:00
3682,EGBJ,EGOS,A320,MT--F--,22:08:00,22:17:00
3683,EGBJ,LESO,C500,M-W----,18:16:00,20:20:00
3684,EGBJ,EHVL,B733,-T--F-S,22:58:00,23:36:00
3685,EGBJ,ETNW,A320,--WT-SS,20:12:00,21:14:00
3686,EGBJ,LEVT,PAY2,-TWTFS-,19:15:00,21:37:00
3687,EGBJ,LFMO,B733,-TW-F--,17:23:00,18:39:00
3688,LICC,EIWF,PAY2,-TW----,21:49:00,03:25:00
3689,LICC,LFRQ,B733,----F-S,18:21:00,20:49:00
3690,LICC,LRAR,C500,--WTFSS,20:31:00,22:53:00
3691,LIEO,EGYM,A320,M-WTFSS,20:20:00,22:14:00
3692,LIEO,LZZI,PA34,-TW-FSS,17:54:00,22:46:00
3693,LIEO,EDMO,B733,M--T--S,18:34:00,19:36:00
3694,LIEO,LIQO,PA34,MT-T-S-,21:38:00,22:32:00
3695,LIEO,LFPT,PAY2,----FSS,17:20:00,19:53:00
3696,LRCL,EDFE,PAY2,MT-TF--,17:19:00,20:04:00
3697,LRCL,LFRB,B738,--WT---,15:39:00,18:15:00
3698,LRCL,EIDW,PAY2,MT-T-SS,16:14:00,21:31:00
3699,LRCL,LTAC,C500,--W-FSS,19:28:00,21:45:00
3700,LRCL,LEBL,C500,MT-T-SS,20:42:00,00:40:00
3701,LRCL,LTCC,PAY2,M----S-,18:41:00,22:38:00
3702,LRTM,LRTR,PA34,-TWT--S,18:48:00,19:50:00
3703,LRTM,ENCN,A320,--W-F-S,15:14:00,17:26:00
3704,LRTM,ENHD,B738,M-WTF-S,18:11:00,20:33:00
3705,LRTM,LFRJ,PA34,M-WTF-S,16:24:00,01:21:00
3706,LRTM,LEAB,C500,MTWT-SS,20:59:00,01:57:00
3707,LRTM,ENNK,A320,-TW--S-,17:38:00,20:50:00
3708,LRTM,LICC,C500,MTW-F--,20:02:00,22:46:00
3709,EDDE,EDDN,PAY2,MTW-FSS,19:03:00,19:27:00
3710,EDDE,EFTP,PA34,MT--F-S,20:13:00,02:01:00
3711,EDDE,LBBG,PAY2,--WT--S,17:49:00,21:30:00
3712,EDDE,LBWN,C500,-T--F--,21:46:00,01:06:00
3713,EDDE,LHSN,PAY2,-TW-F--,16:03:00,17:56:00
3714,EDDE,LEAB,A320,M-W-FSS,21:02:00,23:11:00
3715,EDDE,LFSN,C500,MT--FS-,16:42:00,17:38:00
3716,EDVK,LIQN,C500,-TWT-S-,16:30:00,18:44:00
3717,EDVK,LFLW,C500,M-W--SS,17:31:00,19:27:00
3718,EDVK,LTAW,A320,M-W----,18:36:00,21:42:00
3719,EDVK,LZKZ,B738,-T--FSS,19:34:00,20:41:00
3720,EDVK,LEZG,B738,MTWTFSS,20:15:00,21:55:00
3721,EDVK,EDLP,PA34,--WTF-S,21:40:00,21:55:00
3722,EGCN,EDFM,PA34,------S,22:46:00,02:05:00
3723,EGCN,LIPF,B733,M------,18:01:00,19:42:00
3724,EGCN,LFBH,B733,----F--,20:21:00,21:23:00
3725,EGCN,LFBE,B738,-T-T--S,19:25:00,20:37:00
3726,EGCN,LFKB,A320,-TW-FS-,21:25:00,23:17:00
3727,EGMD,LMML,PA34,--W-FS-,17:11:00,01:29:00
3728,EGMD,LDSB,B738,-------,21:28:00,23:16:00
3729,EGMD,ENSK,A320,-T-T--S,19:50:00,22:33:00
3730,EGMD,LTBQ,A320,--WT-SS,22:31:00,01:45:00
3731,EGMD,LYBT,B738,M----S-,18:14:00,20:11:00
3732,EGMD,EKSB,C500,M-W--SS,18:48:00,20:25:00
3733,EGMD,EDGS,PA34,---TFS-,20:29:00,22:35:00
3734,EGQL,LHPA,B733,M--T--S,19:43:00,21:53:00
3735,EGQL,LIRX,PAY2,M-W-F-S,20:42:00,00:54:00
3736,EGQL,EHGG,PA34,-TWT--S,22:31:00,01:28:00
3737,EGQL,LECV,PAY2,------S,18:57:00,23:04:00
3738,EGQL,LEVD,C500,-T-T---,18:08:00,21:41:00
3739,EGQL,LFOP,A320,--W----,17:08:00,18:12:00
3740,EGQL,LIPZ,PA34,MT--FS-,21:30:00,04:11:00
3741,LHBC,ESNN,A320,MT--F-S,18:48:00,21:06:00
3742,LHBC,LIRU,PAY2,MT-T-S-,20:37:00,22:40:00
3743,LHBC,ETNW,PAY2,-T-TF--,17:14:00,19:44:00
3744,LHBC,LROD,B733,M-W-F--,21:51:00,21:57:00
3745,LIML,EDFH,B733,M---FS-,16:22:00,17:02:00
3746,LIML,LIRF,C500,-TWT-SS,21:42:00,22:43:00
3747,LIML,LYBT,B738,MTWT-S-,19:26:00,20:30:00
3748,LIML,EDDT,C500,M-W--SS,20:04:00,21:54:00
3749,LIML,LFOJ,C500,-T-TFS-,18:20:00,19:43:00
3750,LIML,EGXD,A320,-T---SS,20:41:00,22:17:00
3751,LIML,ESKN,B738,M-W--SS,17:16:00,19:12:00
3752,EDDF,EGHQ,B738,MT--FSS,21:59:00,23:11:00
3753,EDDF,LFRO,A320,-----SS,21:09:00,22:18:00
3754,EDDF,EGUL,PA34,-TW-FS-,19:51:00,22:26:00
3755,EDDF,ENEV,PA34,M-WTFSS,20:26:00,05:11:00
3756,EDDF,EGVA,B738,MTWTFSS,16:30:00,17:26:00
3757,EDDF,LPLA,B733,---T---,18:39:00,22:31:00
3758,EDDF,LFSD,A320,-TWTFSS,17:27:00,17:58:00
3759,LETL,LFBD,A320,M--TF-S,17:29:00,18:07:00
3760,LETL,LFPB,B738,M-WTF--,21:46:00,23:00:00
3761,LETL,EHKD,A320,---T-S-,19:27:00,21:20:00
3762,LIEB,LRBM,C500,--WTF-S,20:03:00,23:05:00
3763,LIEB,ESMS,B738,--W-FSS,21:01:00,23:11:00
3764,LIEB,EGKA,B733,MTWT--S,19:05:00,20:54:00
3765,LIEB,LEJR,B738,MTW-FSS,17:04:00,18:49:00
3766,LIEB,ENEK,PA34,---T--S,18:05:00,02:01:00
3767,LIEB,LYTV,A320,-TWTFSS,16:24:00,17:26:00
3768,LIEB,LFPT,PA34,MTWT--S,21:37:00,02:33:00
3769,LPMT,EDFH,PA34,MT-TFSS,19:30:00,02:58:00
3770,LPMT,EGYM,B733,MT-T-SS,17:30:00,19:40:00
3771,LPMT,LIEA,B733,-T--FS-,18:58:00,20:51:00
3772,LPMT,LFOE,A320,--WT--S,20:05:00,21:54:00
3773,LPMT,EYKA,B733,--WT--S,22:52:00,02:43:00
3774,LPMT,LIPR,PA34,MT-T---,21:43:00,05:37:00
3775,LPMT,EBCV,B738,-T--FS-,21:08:00,23:11:00
3776,LPST,ENST,B733,MTWTF-S,18:19:00,22:30:00
3777,LPST,LIMF,B733,-T---SS,21:02:00,23:01:00
